specObjID,plate,mjd,fiberID,ra,dec,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,snMedian_g
3242713303390119936,2880,54509,442,185.8428,6.0407178,0.02340604,1634.89,360.9016,374.064,2166.352,25.17915,12.28932,15.08777,27.35969,42.69764
528082822531934208,469,51913,130,134.61916,0.023468147,0.02846352,1945.398,386.1893,1485.509,2058.439,16.40048,7.099979,13.98191,15.17499,40.11968
1969237751173769216,1749,53357,141,162.05849,13.217021,0.01827755,3395.386,930.8931,1497.241,927.0194,22.87962,9.209734,13.60674,9.233837,47.44239
1848778826587334656,1642,53115,186,210.3501,36.800089,0.008983301,10535.55,2892.479,2543.769,3413.544,88.01028,28.73326,27.38082,26.48274,44.1555
1494128321787619328,1327,52781,215,219.37821,51.56186,0.007285598,754.3617,203.2472,269.316,522.283,28.1583,15.13107,17.36062,26.14707,43.08869
961528730738518016,854,52373,37,207.41162,4.2382927,0.02344551,184.8659,94.25947,104.0478,258.0076,12.70862,9.097725,8.674654,12.65036,43.72318
1071863898556098560,952,52409,26,174.53561,58.758288,0.00417298,357.765,141.8693,209.1584,214.5067,19.9493,12.55515,15.20731,19.26856,53.66761
1020212140130199552,906,52368,534,161.34338,55.960374,0.003141656,10139.75,3444.202,9143.347,1255.078,79.909,30.002,67.88912,14.03738,41.30119
1030318577393100800,915,52443,437,210.16903,-1.9217443,0.02504858,5800.638,1495.548,7239.438,2597.058,38.38494,13.58069,45.94178,17.53941,40.05083
637369335983138816,566,52238,400,135.62245,3.3849858,0.02705477,598.0797,158.8723,283.4187,621.4313,11.98682,7.041909,7.467402,10.8208,49.68364
654214405856192512,581,52356,242,166.37431,3.6599758,0.02523617,1212.021,359.2458,463.7224,434.6016,10.66158,6.364434,7.257617,6.298012,41.83488
2233797567399880704,1984,53433,44,189.31542,39.483146,0.02031516,384.743,121.418,140.0379,350.5291,14.45715,8.558307,10.10264,14.18556,40.86965
2242883107411748864,1992,53466,329,186.15168,39.381999,0.003377764,7710.506,2152.774,868.834,2483.99,64.97311,24.95507,15.6463,22.24335,43.78323
1012234912620636160,899,52620,185,137.9156,46.639743,0.01420947,3515.597,949.103,1026.814,987.6561,33.05324,13.36712,16.61334,13.63169,44.42999
2638142148947503104,2343,53735,577,152.66799,24.414148,0.0212148,24495.59,4889.11,2919.678,11348.98,142.3635,35.96328,27.90924,61.15344,55.22207
2937582608332122112,2609,54476,399,181.1355,20.204948,0.02069347,220.3344,58.54771,116.8972,305.0063,7.2946,4.305954,5.067399,7.624836,45.66926
2551430812750866432,2266,53679,515,120.49372,15.058754,0.01612742,276.1074,66.30264,32.74794,184.4022,4.341999,2.643072,3.042143,4.166297,41.80865
3095126952609081344,2749,54241,102,221.75866,13.668376,0.03038906,209.836,68.12729,111.6639,201.1858,11.21508,7.494981,7.666151,10.1056,41.1573
1256634087599269888,1116,52932,472,311.79379,0.36328,0.01239831,680.5145,200.1344,301.3725,306.4826,16.24956,9.618641,10.76885,13.08488,44.17687
2817155293799016448,2502,54180,559,174.1183,19.811439,0.02215527,542.0471,121.8374,107.5427,430.3494,16.78237,9.400957,10.82857,16.37707,41.79103
2832869240128694272,2516,54241,382,234.71542,12.080651,0.006606022,76.71632,19.95469,86.4292,56.64579,4.475482,3.698346,6.084325,6.212883,50.20562
2837301102376937472,2520,54584,121,237.98597,10.674738,0.04603941,92.01307,37.75023,29.51728,93.59654,3.461486,2.674986,3.020396,3.700943,47.24096
368290254303553536,327,52294,440,173.18034,-2.1997321,0.04165886,2160.269,519.0616,162.7971,985.9525,17.96206,7.582395,6.003038,10.93233,40.87426
2017753717066983424,1792,54270,513,193.76191,8.0655501,0.009282656,459.7046,175.6439,217.096,239.7997,28.93589,18.15182,19.76983,26.18293,48.3843
2032343954862663680,1805,53875,344,207.02083,7.3923047,0.02328475,682.0735,172.7627,218.5079,474.349,11.29336,6.551628,8.16075,10.68806,44.75104
3161664453267712000,2808,54524,500,255.47904,28.417763,0.03577136,609.3069,138.3292,104.9556,514.2526,9.093742,5.338085,5.337529,8.573635,51.93458
1880254570081314816,1670,54553,6,210.70845,49.172689,0.006713025,1606.07,252.3057,237.6495,1717.963,21.8181,8.738088,10.08489,21.61934,44.04552
580997096241391616,516,52017,119,180.67602,1.9767987,0.006541668,3026.863,426.3409,417.623,2409.254,28.23943,10.47116,11.99723,24.68071,51.16647
3243737773231859712,2881,54502,73,177.26682,59.432686,0.0107112,146.8615,50.96485,81.87686,177.0596,12.85174,8.168945,10.11735,14.45893,47.28448
3249415926088493056,2886,54498,250,162.85969,8.2986918,0.02128928,621.7458,152.9578,215.5769,685.4636,20.14405,10.84932,12.45403,20.04048,42.70427
1503219359525398528,1335,52824,520,241.44123,41.344746,0.006642068,14603.09,4171.77,14803.74,1302.108,121.5255,37.79506,106.6192,15.05125,43.51734
482017682871314432,428,51883,482,32.889832,13.917156,0.02650658,4548.184,1115.458,184.5202,1716.851,30.6023,12.46083,8.072387,15.32984,53.67764
1874695412833609728,1665,52976,262,49.179073,41.324907,0.01884922,1467.31,395.9485,240.483,1365.508,14.95297,8.709839,9.235972,15.26297,76.87981
1479548252360566784,1314,53050,421,180.80761,57.890557,0.03437277,1554.187,406.2341,325.3937,532.0678,10.76972,5.953389,6.167125,6.662009,50.5043
1479582612098934784,1314,53050,546,182.8894,57.73749,0.01625144,169.6236,42.33076,116.8366,345.5409,7.207592,4.463215,5.770819,8.500565,60.39919
315360852611983360,280,51612,396,170.20004,0.46860645,0.0241728,215.8928,68.5118,114.4921,200.4113,11.84324,8.140857,8.387469,11.1158,47.48693
1061826456352483328,943,52376,374,151.89485,46.093999,0.02430062,187.1837,45.45727,116.9357,392.2331,11.04083,6.645201,9.790046,15.45892,40.39237
1062986445112764416,944,52614,498,154.5945,45.954659,0.02501919,161.1562,39.88143,67.62151,201.4591,6.286424,3.750535,4.72068,7.143301,41.36283
631787116405221376,561,52295,572,163.07419,61.379615,0.01675058,218.2165,80.39015,115.4262,157.4736,17.54236,11.43221,11.47202,15.07523,43.1904
635153819818289152,564,52224,532,131.83163,3.3416752,0.07290387,86.23957,23.61263,44.26082,116.884,3.425123,2.641708,3.619859,3.820231,44.97227
2582986260888971264,2294,54524,625,144.49166,25.494791,0.01350777,126.1507,43.34217,71.87603,145.7198,8.997857,5.830242,7.377142,10.16922,40.95448
2279949293064316928,2025,53431,7,162.47947,32.990821,0.005684282,5334.317,2050.18,3006.97,1348.687,65.04954,32.34254,52.04749,17.3285,42.05899
2439844679705978880,2167,53889,71,236.74535,17.884185,0.01097685,18414.09,5218.981,1217.125,7463.471,136.8324,47.87026,22.91661,50.63567,47.27114
751034647781074944,667,52163,216,32.410506,-10.146272,0.01283949,16548.14,3902.108,1389.691,6081.352,103.1265,32.97121,20.20708,40.54163,49.15799
2477101081222473728,2200,53875,441,241.56181,18.182886,0.03940029,3296.398,776.2769,226.585,1894.952,46.97342,11.18699,8.71481,18.14174,43.61076
2522154943687714816,2240,53823,506,194.59096,27.967782,0.0200533,286.9741,77.65857,56.32207,226.6727,11.29138,6.740024,7.017943,11.21441,46.50121
2740479744985294848,2434,53826,143,136.15447,13.554108,0.0280566,245.9077,45.63389,66.21374,262.6497,11.97151,6.952193,8.13273,12.20092,41.83419
2813697604540459008,2499,54176,268,171.62415,16.86343,0.004109102,347.2112,120.2066,148.7356,232.6358,13.1921,8.329564,10.36188,13.55465,44.89649
2821617936601475072,2506,54179,410,174.90811,20.454691,0.02315436,291.8272,85.65576,165.3997,495.6467,17.23421,9.845462,11.61778,18.97857,47.26659
2027862899938060288,1801,54156,426,203.11639,7.3164433,0.02268597,344.5352,99.55724,97.46906,404.711,17.30946,10.05049,10.27042,17.69066,54.79325
3277589264514181120,2911,54631,344,229.94647,39.760512,0.04683604,4133.963,1122.651,1735.613,990.6851,16.99168,5.741568,8.484062,4.332562,40.7248
470761706352568320,418,51817,493,9.5988574,15.039593,0.01783417,3285.096,894.1333,225.0186,1497.636,32.03737,13.59681,9.589763,17.49272,40.54841
2901524667711907840,2577,54086,293,138.82069,11.885692,0.01653758,205.3884,76.85022,87.16379,269.6823,16.41823,10.03007,9.982759,16.3082,42.87181
1551606121460951040,1378,53061,422,208.43984,40.338678,0.007842475,143.3886,26.91307,67.56916,362.8023,6.270504,3.737898,7.763603,12.76742,50.85165
2968047045270595584,2636,54082,636,37.086905,0.68723278,0.04106994,130.0697,32.74776,17.25338,88.33881,1.994057,1.324268,1.473576,1.862136,45.5871
3240444460408006656,2878,54465,380,21.607945,-8.5642006,0.01780113,114.1185,52.22805,68.39828,37.00938,4.070751,3.450207,4.303103,3.861378,57.26613
3247252637430605824,2884,54526,572,245.9133,50.96959,0.01989869,465.7422,131.8963,566.772,712.1586,11.17637,6.409513,9.610229,11.8258,45.43973
532713690898655232,473,51929,593,140.9021,2.1364906,0.01691265,213.7847,59.08947,93.88316,370.2016,5.650489,3.866002,5.273432,7.073739,60.02078
552979339684112384,491,51942,591,172.91393,67.24174,0.05412364,129.8605,36.46496,42.747,142.3213,5.637755,3.902609,3.851512,4.99173,40.47236
