plate,mjd,fiberid,z,ra,dec,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,oi_6300_flux,sii_6717_flux,sii_6731_flux,h_alpha_eqw
412,52258,533,0.02704466,47.914892,0.78169466,3298.975,759.4052,970.1489,705.7327,62.5698,536.2062,372.0652,-82.20572
412,52258,600,0.02099238,48.642612,0.53263903,24.74643,7.397963,9.28304,7.917664,2.258412,9.379517,4.605002,-7.191868
412,52258,603,0.06962349,48.545637,1.1016082,258.8689,71.86389,23.0887,136.7636,10.00471,53.04537,32.53398,-6.727475
413,51821,205,0.08678851,49.553586,-0.87012329,583.7715,153.2461,53.44873,210.6407,15.64851,95.98883,73.87228,-52.32072
413,51821,274,0.1186873,48.707265,-0.51792773,43.7465,8.154499,13.8526,22.92217,3.426867,12.543,4.610905,-3.475096
413,51821,538,0.04086835,50.05828,1.0344123,91.755,19.62038,12.07649,35.12602,7.601302,24.08878,15.49543,-11.86076
413,51821,566,0.1308703,50.334063,0.96105416,97.15425,21.85839,5.451163,42.86904,1.308104,13.67456,7.510797,-14.6613
413,51821,639,0.1181389,50.952354,0.32308583,200.37,42.39013,15.06938,111.1586,6.786064,30.09776,27.11998,-21.64249
414,51869,128,0.08622668,51.785198,-0.87067611,313.3001,60.26013,19.77352,134.6351,8.794391,50.22655,39.57664,-19.12469
415,51810,141,0.02316799,53.860999,-0.63647854,2489.697,830.2416,4343.155,30.6176,24.90548,98.52532,59.99524,-437.4173
415,51810,248,0.03632536,52.707837,-1.089202,12.84837,2.972773,28.48126,15.93682,2.893272,11.81953,0.2938231,-0.4965919
415,51810,267,0.0217339,52.622582,-0.48879004,64.8064,12.54267,28.0758,46.45687,26.74248,34.60308,29.36347,-2.030664
415,51810,379,0.08724962,53.224328,0.72197835,81.65775,16.12702,14.2821,58.19427,5.069285,25.57272,23.25288,-6.648451
415,51810,524,0.1708069,53.872665,1.2497413,327.3165,86.58694,25.63701,155.9291,9.315864,49.50235,40.96493,-34.8712
415,51810,534,0.04788646,53.782034,0.80399582,22.95115,6.329324,19.19938,32.49975,1.607926,9.127537,2.389654,-0.9886166
415,51810,535,0.1324166,53.847928,0.77958956,17.55151,6.915864,11.70195,7.553308,7.000405,6.729501,12.16404,-0.9657609
416,51811,205,0.1261082,55.314025,-1.0195102,258.9347,58.48674,17.53149,114.9867,5.980596,33.59186,25.57,-19.17952
416,51811,472,0.201277,54.936769,0.2167836,8.928926,0.4389273,11.52404,8.737661,4.365211,6.115081,1.214289,-0.7392455
417,51821,8,0.1529385,8.4577069,14.246512,104.9032,15.28463,7.00233,36.43076,2.147061,12.61688,9.304685,-8.046015
418,51817,43,0.07179275,10.300819,13.81868,218.0658,55.38237,21.46355,90.79578,9.378132,39.04663,29.34836,-12.15389
418,51817,149,0.1249896,9.6834832,14.660747,33.50901,3.837242,6.66038,30.28838,2.957711,6.556871,5.280175,-3.633179
375,52140,536,0.06822581,335.89563,1.1626823,631.767,156.4591,100.7069,174.1458,20.94221,106.1532,82.05619,-48.24868
375,52140,557,0.06120999,336.05405,0.39553197,332.834,62.9025,12.30759,133.1065,7.136097,55.20581,40.63643,-34.81382
375,52140,560,0.05745792,336.29226,0.15095941,80.73951,20.07695,68.02569,55.8492,2.746442,18.68927,12.86096,-7.295918
375,52140,607,0.05793779,336.76769,0.7548772,74.73755,38.2561,54.82226,136.1698,16.54763,47.53112,34.26651,-1.282135
376,52143,254,0.05707332,337.15219,-1.2670079,510.9801,99.85831,62.74419,310.1906,24.0956,85.06683,67.1004,-20.68604
376,52143,290,0.170277,336.69565,-1.2594507,370.4874,72.71072,15.91238,151.3217,15.01074,49.73458,33.96638,-29.23736
376,52143,376,0.08552033,337.05068,1.2002334,30.97181,2.372208,4.48859,21.37624,4.006841,8.105121,7.560802,-3.571734
376,52143,382,0.0363775,336.56095,0.66780124,180.098,24.85053,115.7433,384.4995,47.03234,159.5988,151.107,-1.383623
376,52143,533,0.09832912,337.98658,0.87236393,57.41273,14.22217,11.27164,29.81452,1.661652,18.2551,10.3064,-4.993473
377,52145,353,0.03841377,338.10071,0.10503485,275.3953,61.19783,23.1549,89.54842,8.295804,54.03014,32.09351,-22.83903
377,52145,462,0.06078883,338.95475,0.53922806,267.5063,61.57371,11.61922,118.8507,5.919943,37.35339,28.35643,-21.06234
377,52145,511,0.1163277,339.45541,0.31687828,31.71837,12.40577,19.67327,26.95627,6.460533,12.91614,15.04476,-1.70702
378,52146,319,0.1024198,340.11527,0.06776277,165.1741,37.50042,26.00528,55.76638,4.976402,35.19754,20.80342,-51.92788
378,52146,466,0.1472798,341.13963,0.68535814,29.21408,31.40487,19.07727,30.21478,9.176146,7.488876,2.69346,-2.103874
379,51789,111,0.09558556,343.91707,-0.53764126,65.85812,26.6137,106.76,90.8761,18.98284,38.97575,24.02081,-3.200996
379,51789,207,0.1670882,343.3728,-1.2280727,23.50623,8.895878,8.266356,25.3685,1.610601,3.969264,5.456316,-2.460843
379,51789,217,0.1625063,343.31547,-0.98466614,15.56497,6.524754,12.06976,2.278802,8843.489,0.6150277,19.53972,-1.202471
379,51789,233,0.1658922,342.98767,-0.29477484,42.31493,7.819386,11.80307,46.92772,10.63452,23.61829,9.567307,-2.389994
379,51789,511,0.1614843,343.36253,0.12397416,218.4299,37.01738,16.87754,65.4039,4.835249,20.65048,16.56177,-16.7297
379,51789,609,0.1087659,343.99839,1.1064887,271.8042,76.5895,17.53388,104.4391,6.283355,39.74763,29.00174,-25.51119
380,51792,8,0.09143116,346.06931,-1.0184268,46.51307,11.91509,8.851645,16.17114,6.662759,2.500725,9.739343,-12.47417
380,51792,134,0.01009961,345.33543,-0.92595697,156.9702,60.72785,105.2773,9.656088,4.126294,23.94307,18.19139,-37.57133
380,51792,520,0.1095587,345.47648,0.2677821,21.58364,6.59492,14.88169,13.1249,1.606969,3.351473,2.552892,-1.544456
380,51792,536,0.0673748,345.29936,1.139837,55.2814,12.20585,25.76376,35.43971,11.68173,20.58448,10.80912,-2.31005
381,51811,128,0.08061369,347.33235,-1.1039926,237.7653,63.47761,34.30685,66.77399,9.095903,46.33646,39.45045,-23.02825
381,51811,130,0.0274458,347.30724,-0.94279733,302.9183,84.1718,31.42394,96.2238,8.096921,60.94416,47.76518,-20.53086
381,51811,353,0.05425331,346.27796,0.410307,151.9191,46.82098,70.34035,22.80095,7.822599,32.50209,23.96306,-34.69014
381,51811,502,0.07050788,347.77901,0.44548151,184.7764,54.68419,14.42713,65.90132,2.69009,36.58551,26.78243,-21.51508
381,51811,577,0.1117528,347.96211,0.65175464,79.79385,25.3352,22.66751,42.965,9.272461,26.82825,20.66309,-6.369618
382,51816,23,0.0805876,350.45913,-0.39161788,223.6986,64.55132,24.45009,66.6124,8.800867,46.50432,31.07425,-26.82891
382,51816,200,0.08045535,349.01538,-0.1110891,310.3266,91.83637,30.31837,102.6272,7.005797,51.02291,41.61259,-43.29432
382,51816,247,0.07565419,348.65995,-0.98356872,59.05082,13.0433,7.158976,23.61783,1.788668,14.29415,50.72525,-8.799492
382,51816,248,0.1158727,348.77523,-0.89548782,170.3005,43.24252,15.65004,64.6813,3.418342,34.22861,21.22566,-9.309137
382,51816,535,0.1175991,349.79318,1.0235542,165.9553,36.81625,12.86882,62.03516,5.06299,12.74724,12.2132,-9.622952
382,51816,539,0.02984502,349.62574,1.1438654,71.63843,27.51993,22.75752,10.86716,2.365963,22.0333,11.6195,-17.95189
383,51818,382,0.0900447,350.63898,0.47162378,202.1096,45.30174,11.92224,78.68539,5.710882,36.96704,22.19494,-14.63072
383,51818,574,0.1067701,351.76047,0.82500566,36.34057,8.385727,8.30215,34.85858,5.486688,10.02791,3.067842,-1.344489
383,51818,602,0.08777974,351.92903,1.0332809,171.5974,60.64809,78.20001,24.25606,9.766603,39.01807,22.28868,-38.68599
384,51821,125,0.08827497,353.44042,-1.1385337,220.019,40.91138,29.69222,140.1518,5.505675,30.8169,30.17979,-19.28057
385,51783,186,0.03653016,355.02186,-0.027973211,182.1476,46.8455,33.05257,38.92393,5.346261,43.76004,32.66573,-23.30506
385,51783,224,0.06995466,354.91155,-0.055857775,17.32078,9.346405,17.90513,31.56121,5.142633,4.266774,14.81908,-0.4391709
385,51783,426,0.06793949,354.91699,0.35579171,908.2844,188.5756,35.58097,311.0143,14.71211,118.3373,91.6069,-49.91953
385,51783,442,0.1191379,355.63187,0.87793398,516.5864,122.7414,113.9431,117.0396,15.63245,94.5845,65.74496,-89.53374
385,51783,471,0.06803389,355.15286,0.069179584,171.893,52.60755,35.72757,43.89222,6.752445,30.70215,28.65496,-23.64577
385,51783,494,0.09395572,355.39269,0.47000645,315.0313,54.21098,16.03503,154.8743,16.71903,60.788,44.48872,-23.12192
385,51783,506,0.02186892,355.60843,0.25594821,372.6463,96.82641,79.78275,93.64314,11.33273,79.21332,55.3184,-26.49303
385,51783,559,0.1462202,355.81227,0.56049451,100.2348,11.05248,16.57415,69.1367,6.280209,30.3342,22.43583,-6.275409
386,51788,122,0.1404143,357.63525,-1.1689028,399.9856,87.65475,35.03263,153.5139,12.24166,71.70604,49.42056,-39.6123
386,51788,320,0.08017568,356.40075,-0.50021783,128.6178,27.67448,265.853,125.369,10.89612,38.31165,28.96752,-5.431213
386,51788,384,0.03757722,357.223,0.64221684,90.08562,22.29551,23.17977,16.63658,3.956284,23.57448,17.00732,-17.32813
386,51788,491,0.1885913,357.93,0.18065583,75.8003,14.28988,10.02741,28.9144,1.789693,15.54198,4.410095,-7.787976
387,51791,95,0.1093323,0.032330556,-0.72366654,139.3255,29.27862,8.851577,53.18441,4.826022,26.09898,19.29368,-24.02318
387,51791,131,0.1414497,359.63818,-0.84328467,660.5715,160.5962,89.12958,206.6922,17.5869,102.8802,79.72724,-126.1493
387,51791,137,0.03333744,359.69455,-0.92700813,131.1212,46.98782,27.81734,32.28236,6.645976,30.06324,24.50217,-13.19745
387,51791,258,0.1428642,359.20096,-0.69756604,12.89743,3.737963,5.295043,22.70111,2.373511,8.846347,2.142636,-1.131421
387,51791,283,0.1423555,359.01357,-1.0781554,29.98256,8.23302,15.21743,43.21164,6.918379,22.75265,15.92648,-1.788061
387,51791,363,0.2069002,359.35225,1.132548,486.1304,124.3383,58.2286,258.4019,6.673628,80.6946,56.81338,-59.33128
387,51791,569,0.09975667,0.81231191,1.1006392,201.079,31.28133,13.39438,112.7554,9.516072,41.6642,37.30075,-16.36565
387,51791,593,0.08611397,0.94348024,0.19817568,45.03149,13.3795,6.102834,18.31615,1.742988,9.61378,6.159789,-7.896922
387,51791,594,0.09960149,0.93570465,0.57469438,43.83064,9.929812,24.65586,45.84922,3.369002,23.07194,15.67328,-3.506523
388,51793,24,0.1563259,3.1927391,-0.15540765,42.6036,8.850461,9.223604,37.77832,1.334606,6.973011,3.314732,-3.915535
388,51793,285,0.08866096,1.0759529,-1.1614665,213.9903,31.51168,17.72885,118.6977,15.29754,33.16756,44.84274,-8.133557
388,51793,403,0.06241114,1.573181,1.0243209,159.2859,31.70301,23.65378,55.93901,8.309151,33.48553,20.19057,-15.68283
389,51795,74,0.06911994,4.6228646,-0.53918629,145.3765,40.36408,16.99161,66.63762,7.101075,35.09186,17.10771,-10.33401
389,51795,110,0.03226311,4.3474747,-0.52020744,77.8829,27.847,14.91396,22.96723,4.357965,26.05146,17.96662,-10.31773
288,52000,418,0.08921196,184.73929,0.81260866,121.268,32.38311,9.08708,52.21749,4.611104,21.04613,17.33924,-13.06209
289,51990,44,0.07150065,187.53173,-1.1596911,352.6848,85.94026,21.32174,115.411,10.24264,64.1359,42.98665,-33.75056
289,51990,126,0.04050918,186.85947,-0.86452455,545.1191,157.2134,321.9659,63.01335,18.75861,91.85787,65.96,-57.83257
289,51990,381,0.1073691,186.26886,0.57832464,339.1054,80.5856,35.11522,103.2061,13.1412,56.74974,43.32106,-47.19555
289,51990,408,0.07768975,186.61356,1.1748553,19.95001,6.594031,11.78229,23.90291,1.274704,8.86643,4.70096,-1.043772
289,51990,420,0.1328092,186.37813,0.69856469,107.8406,26.20788,6.712981,32.10327,4.6509,21.0883,20.38843,-16.25608
289,51990,500,0.1558763,187.00637,0.49287267,26.29918,3.390338,3.128661,20.27545,2.507654,6.340306,0.1361871,-2.159596
289,51990,569,0.02318845,187.34018,1.0569309,720.3513,174.3181,30.15532,229.0939,15.97346,126.7806,94.87437,-31.51016
290,51941,138,0.1429643,188.95064,-0.90794039,186.5598,32.96739,30.89576,80.11926,8.268332,40.3695,30.4712,-16.43323
290,51941,242,0.1365015,188.21235,-0.99245445,91.97372,13.31808,11.04305,73.57199,2.419057,13.87451,9.270138,-9.999276
290,51941,387,0.1378386,188.30886,0.62117112,464.7631,110.8894,49.13634,158.0578,16.63305,83.88495,63.56127,-45.86892
290,51941,516,0.01251297,189.52228,-0.027016383,403.4726,79.54198,27.46853,199.0823,9.291693,79.47807,51.7008,-7.269368
290,51941,622,0.107753,190.3045,0.26212717,333.8282,72.68582,25.44965,175.254,5.521936,54.30397,42.1758,-22.22063
291,51928,112,0.08334531,191.61956,0.0014626445,93.05539,23.04507,17.4632,62.36712,8.74484,29.37766,16.55292,-3.638793
291,51928,196,0.04841816,190.94601,-0.23587433,25.41641,11.9389,26.1897,24.44547,0.8965568,10.59564,7.770474,-0.6749055
291,51928,223,0.04687583,190.67379,-0.58847267,101.1252,22.85651,6.383636,43.579,4.383157,24.62505,14.0025,-8.90295
291,51928,247,0.07019915,190.44103,-1.1000612,57.86933,11.08778,10.47429,29.22774,1.905518,12.53331,13.02407,-4.630912
291,51928,382,0.04634066,190.40202,0.51362129,67.16335,9.854776,4.575351,26.42866,1.09668,12.24145,9.406507,-6.221123
291,51928,441,0.08967482,190.94171,0.88864055,137.6914,35.14342,11.27152,48.43117,9.815321,36.08615,22.47568,-16.04452
291,51928,527,0.1248287,191.09176,1.0198683,186.3894,53.00889,34.59185,55.63547,7.735322,37.2985,22.88054,-36.81349
291,51928,532,0.09010603,191.10671,1.1391823,666.0781,140.991,43.94218,293.2291,15.42945,110.5167,83.91351,-47.73622
291,51928,545,0.04735311,191.62915,0.42457589,61.30442,19.257,17.15005,13.04798,1.449482,13.61714,10.58678,-19.26086
292,51609,103,0.08253735,192.99608,-0.61562055,260.5214,61.06899,8.896022,92.02917,4.582077,39.10735,27.33884,-29.61655
292,51609,223,0.08288738,191.97577,-0.070623306,309.8986,65.52929,16.52305,131.474,7.897727,47.54298,34.55199,-18.77613
292,51609,262,0.08196591,191.58699,-0.36522434,164.2794,34.31065,11.16559,57.15263,6.140815,27.15898,20.19439,-17.68954
292,51609,389,0.08685151,191.73908,0.37892909,35.14552,8.170512,3.748247,24.61843,1.116557,3.057101,9.228767,-2.266335
292,51609,507,0.0835079,192.68157,0.34853044,136.5326,32.24765,26.51068,51.62927,5.256044,29.14623,20.7974,-12.41725
292,51609,580,0.1478265,192.99817,1.1151701,14.11758,8.267005,2.405847,4.5327,12.14219,0.1607166,1.105555,-1.446635
294,51986,144,0.105245,197.1024,-0.65497668,224.6917,41.0757,25.07113,107.4076,9.583858,40.92719,33.39259,-21.87341
294,51986,186,0.08520246,196.6589,-0.45359478,373.526,84.75849,28.20369,118.7459,12.19148,63.16599,45.14714,-40.31283
294,51986,202,0.1097967,196.18843,-0.91029453,384.3145,85.51367,52.42994,189.9944,11.20124,58.8155,43.44665,-28.1218
294,51986,203,0.1415362,196.43942,-1.0106747,203.0074,30.581,7.918403,101.3674,7.075604,27.85285,21.76712,-21.09108
294,51986,228,0.08986749,196.5492,-0.13672965,30.04115,13.98275,19.08516,31.07624,7.487597,12.43785,10.19957,-1.579703
294,51986,256,0.08378702,196.12668,-0.73920731,269.6509,56.78355,33.62905,161.2279,16.58201,70.38255,57.25515,-10.8315
294,51986,364,0.08062324,195.95616,1.0894372,273.9031,42.97162,10.68882,95.70937,10.44146,42.70629,28.56325,-26.29214
294,51986,438,0.1379202,196.50283,0.023628969,1494.49,289.0462,1185.174,1291.232,173.8117,313.9553,279.7116,-150.2033
294,51986,456,0.08174192,196.71646,0.69051172,288.1151,62.13303,14.28336,154.2441,4.508333,39.79748,34.7028,-18.04665
294,51986,606,0.01827526,197.51944,0.94879773,23.50123,9.866163,6.09458,4.79288,0.1196889,5.781654,3.823655,-8.944544
295,51985,102,0.09475806,199.05157,-0.61523538,14.45482,6.233587,10.1786,8.085247,3.115542,11.34065,2.997068,-1.581603
295,51985,134,0.1113868,198.26999,-0.98233727,270.7935,55.88417,296.4179,265.6832,28.61452,80.56822,68.45731,-15.99301
295,51985,153,0.09301001,198.69049,-0.50786804,93.04782,20.44631,10.64371,26.42348,3.707126,21.82582,11.80753,-13.51866
295,51985,395,0.08221254,197.67717,0.49552393,319.3332,78.51776,19.48319,122.839,8.416132,58.35721,41.5605,-31.31352
295,51985,413,0.07542162,198.24962,0.99711221,144.6416,31.51989,8.874594,51.78456,4.893399,28.17283,20.55673,-20.59175
295,51985,467,0.1796099,198.42734,-0.010046247,86.24935,10.26149,10.39809,34.98049,3.485156,14.01698,7.671362,-8.2239
295,51985,522,0.07992817,198.68165,0.80170698,236.2704,57.39353,7.504666,116.1237,4.690479,30.46481,28.64598,-19.10421
295,51985,539,0.06078161,198.31889,0.9916969,390.8443,125.9052,160.5366,81.68045,9.906751,84.40252,59.87021,-31.17359
295,51985,614,0.04744374,198.85348,1.1286887,873.126,241.1383,81.93431,353.2751,25.80948,176.3712,120.7976,-30.91355
296,51984,18,0.0853823,200.61645,-1.1321417,31.49772,8.26932,2.685841,13.2415,1.742481,5.622559,5.044386,-6.330944
296,51984,39,0.055442,201.05203,-0.20714397,584.0026,158.4521,59.38528,206.2606,14.06655,107.7481,77.714,-37.79004
296,51984,262,0.08077726,199.60658,-0.71071304,136.4688,32.07557,33.43924,59.1981,4.972331,15.04762,6.852662,-8.118073
296,51984,319,0.03347733,199.49823,-0.29530027,472.7916,40.49438,19.09305,376.6184,27.95622,85.04716,88.43877,-25.04022
296,51984,505,0.04799633,200.51201,0.65323874,114.8769,37.65556,18.60484,45.47055,5.271118,28.75411,19.61001,-12.34673
296,51984,592,0.07752987,201.02225,0.066950377,108.0492,31.8664,21.43165,27.15708,5.791435,20.93118,17.27064,-31.77512
297,51959,204,0.08403031,201.26992,-1.0288723,22.32819,5.60535,10.68862,28.56576,4.951602,13.07795,4.476194,-0.8684691
297,51959,320,0.08306651,200.58021,-0.48086198,373.4467,62.88902,18.97753,162.5775,14.0557,52.0488,43.95242,-36.03041
297,51959,335,0.08074617,200.53851,1.0156571,54.3062,14.94609,3.34601,12.47227,2.755567,9.646918,9.628453,-17.02608
297,51959,341,0.06583275,200.69594,0.23545134,51.38209,7.67627,5.858983,39.63251,2.750053,12.22394,6.30279,-5.275133
297,51959,396,0.06173803,201.2726,0.17591161,120.7736,38.29738,39.01973,30.80507,5.592978,34.36037,22.78632,-25.93173
297,51959,507,0.01833905,201.91883,0.68798225,122.2413,41.91579,78.01171,7.621879,3.465305,13.29259,9.346189,-25.19894
297,51959,570,0.1113742,202.11628,1.0592435,128.0314,28.60121,28.33801,62.76195,5.538008,25.96622,22.36169,-15.70713
297,51959,638,0.04748611,202.83088,0.52107883,72.77023,21.76398,15.6917,15.24148,6.364224,20.65946,12.28028,-15.08046
298,51955,11,0.08824509,204.29518,-1.2386113,48.66291,10.56058,6.473088,35.87718,5.939346,19.46267,12.94643,-5.099757
298,51955,100,0.08619995,203.80184,-0.85388957,263.1021,57.0194,34.89714,80.09602,6.958127,53.79277,34.73763,-27.11741
298,51955,244,0.07476529,203.0974,-0.94019616,365.7186,104.592,93.19966,94.31626,14.05794,72.91267,54.24557,-42.45115
298,51955,396,0.08337675,202.48252,0.11888758,86.08138,20.09022,13.82726,54.27248,5.28993,14.49184,8.164975,-3.641272
278,51900,161,0.2015381,167.49329,-0.50581689,26.04309,8.049381,10.7185,18.0809,7.117992,12.97373,10.9365,-2.491995
278,51900,331,0.1231893,166.51623,0.87958105,107.088,20.37834,5.48397,48.12662,0.7579491,14.07944,12.73612,-11.58367
278,51900,353,0.1200633,166.78162,0.7325738,204.6351,26.43554,8.944526,99.66797,8.224011,39.95575,18.25787,-7.500807
278,51900,422,0.2034556,167.02547,0.28154182,4.90767,2.242244,13.36047,8.45383,2.311607,3.933257,0.8380175,-0.4679398
278,51900,547,0.1171576,167.80694,0.54586499,40.38356,9.368752,16.83733,47.50988,3.432329,23.59157,15.86068,-3.606483
279,51984,4,0.04731026,169.75802,-0.97912251,443.9126,121.3959,48.40157,138.6513,12.20081,90.08235,61.8114,-34.89574
279,51984,265,0.07911732,168.5643,-0.058296824,458.7094,107.3216,20.17357,186.8779,8.844336,66.21335,43.20361,-28.16541
279,51984,332,0.07287233,168.02996,0.65379708,134.3191,33.49908,14.16313,45.85157,7.217886,26.05914,15.78643,-16.14606
279,51984,503,0.1005874,169.47185,0.1291819,403.0869,122.6356,164.9475,84.62631,14.54946,76.76859,53.96778,-40.82145
280,51612,15,0.0947919,171.35128,-0.9608915,281.6947,75.78433,42.82213,80.96894,4.397604,60.46414,44.02617,-41.02536
280,51612,90,0.07680483,170.56677,-0.8601025,75.88617,19.97564,26.50338,46.43596,6.661122,39.13533,19.5834,-4.857992
280,51612,272,0.2045442,169.91059,0.047254291,43.83677,13.42872,20.19374,7.783426,9.185709,7.692961,6.964842,-4.12576
280,51612,467,0.1042341,170.55015,0.79777573,41.15075,11.80669,28.79632,41.67885,7.498606,13.62837,10.17113,-3.765015
280,51612,610,0.1294444,171.63913,0.90588332,5.98813,2.956738,4.060951,6.080016,1.100517,2.514938,1.077583,-0.2479865
280,51612,617,0.1318582,171.73949,0.88558634,38.75768,7.057447,9.253226,22.80745,1.191694,10.41682,2.626082,-4.963821
281,51614,82,0.07552281,172.38497,-1.1515156,160.6458,34.34099,6.45168,58.08659,2.43973,25.44125,18.72933,-13.55254
281,51614,103,0.04863509,172.29164,-0.40436429,332.9443,55.22633,22.56204,130.4199,12.56319,57.4851,38.06146,-13.37746
281,51614,213,0.06389935,171.8088,-0.76618965,765.7547,154.1241,72.55598,251.1345,19.43186,128.5623,94.6929,-46.47004
281,51614,251,0.02598264,171.49657,-0.83343331,29.90962,10.47923,9.937449,5.550521,1.667718,9.088428,6.214306,-12.87566
