#Table1
plate,mjd,fiberid,z,ra,dec,h_beta_flux,h_beta_eqw,oiii_5007_flux,h_gamma_flux,ratio_oiii_hbeta,ratio_hbeta_hgamma,ratio_oiii_hgamma,approx_ebv_sfd,fwhm_hbeta_kms
1012,52649,74,0.1027759,170.28578,53.855859,3461.101,-22.34332,2502.272,1471.97,0.7229698,2.35134,1.699948,0.01130289,1177.41002251547
1159,52669,65,0.2383302,212.30981,56.940472,261.4418,-11.78644,131.9654,70.85352,0.5047601,3.689891,1.86251,0.00913549,1177.41002251547
1162,52668,141,0.2520696,219.31303,54.878852,403.3725,-18.76972,345.5153,191.8295,0.8565664,2.102766,1.801158,0.01119937,1177.41002251547
1168,52731,578,0.2851178,237.20255,47.514107,275.5503,-14.12523,926.3707,110.5933,3.361893,2.491565,8.376375,0.01348146,1177.41002251547
1203,52669,607,0.2334513,117.55141,22.892783,412.906,-19.18539,336.8608,169.3979,0.8158292,2.437491,1.988577,0.0670551,1177.41002251547
1218,52709,149,0.09349871,153.54359,42.396537,1267.547,-11.75995,813.0283,578.8229,0.6414186,2.18987,1.404624,0.01412986,1177.41002251547
1266,52709,55,0.2651596,124.68686,25.973026,188.909,-15.71061,123.383,74.32629,0.6531345,2.541618,1.660018,0.02370744,1177.41002251547
1283,52762,430,0.1213797,202.83413,48.670498,1032.046,-24.17009,1814.974,466.4301,1.758617,2.21265,3.891204,0.005651459,1177.41002251547
1444,53054,202,0.1145197,175.19962,46.368023,2711.675,-12.26691,951.3359,1324.708,0.3508296,2.046999,0.7181479,0.02286801,1177.41002251547
1596,52998,331,0.2879879,148.36325,37.46765,286.1398,-21.6048,135.7791,127.2542,0.4745201,2.248569,1.066991,0.01433744,1141.0894672854
1320,52759,415,0.1424015,200.62169,57.35111,311.804,-20.08195,392.6048,141.6309,1.25914,2.201526,2.772029,0.0112681,1177.41002251547
1455,53089,91,0.1079672,191.47796,46.071874,444.7914,-9.139825,306.09,221.6608,0.6881654,2.00663,1.380894,0.01640413,1177.41002251547
1683,53436,341,0.05361078,241.94171,34.846939,805.8781,-18.85917,1020.975,317.6064,1.26691,2.537348,3.214591,0.01765718,1163.72773330547
1419,53144,366,0.07892039,241.21379,33.845949,391.4213,-9.090763,699.497,184.1928,1.78707,2.125063,3.797636,0.02279448,1177.41002251547
1753,53383,618,0.1109736,171.5609,15.388868,313.709,-12.33392,690.6241,142.0151,2.20148,2.208983,4.863032,0.02678318,1177.41002251547
2107,53786,338,0.27534,167.84726,33.936864,229.6237,-23.53528,62.41051,110.1434,0.2717948,2.084771,0.5666299,0.01882455,1177.41002251547
2107,53786,564,0.2277636,169.666,34.241749,164.1812,-8.551557,146.9868,88.12746,0.8952713,1.862998,1.667888,0.01581227,1177.41002251547
2116,53854,429,0.2433152,208.02311,30.324278,283.3046,-18.52229,136.6895,100.3869,0.4824823,2.822128,1.361627,0.0121989,1177.41002251547
2013,53818,635,0.1366288,186.95475,32.249702,755.8481,-36.78484,2266.197,254.6925,2.998217,2.967689,8.897775,0.01567194,1177.41002251547
2172,54230,362,0.08809436,238.12493,20.12252,642.3264,-14.93778,870.1671,292.6868,1.354712,2.194586,2.973032,0.04768662,1177.41002251547
2198,53918,546,0.2159842,244.2463,16.456272,547.1644,-22.27506,302.6625,236.6683,0.5531473,2.311946,1.278847,0.04207107,1168.08919519978
2115,53535,265,0.2934271,207.093,24.947267,183.9163,-8.031626,129.3404,102.867,0.703257,1.787903,1.257356,0.01272765,1177.41002251547
2124,53770,91,0.1303311,212.11594,24.156859,1565.531,-17.93482,1021.898,695.351,0.6527484,2.251426,1.469614,0.01483264,1177.41002251547
414,51869,90,0.1339942,51.874514,-0.99959299,208.6902,-6.202188,661.3439,120.1031,3.169022,1.737592,5.506466,0.08786166,1177.41002251547
2354,53799,123,0.06026049,157.89292,28.78366,2061.146,-23.5044,1010.792,864.6313,0.4904028,2.383843,1.169043,0.02038053,1177.41002251547
2289,53708,185,0.2282252,141.40038,20.280435,184.1241,-17.41891,74.5683,91.72754,0.4049893,2.007294,0.8129325,0.03585026,1177.41002251547
2507,53876,253,0.1560798,174.73016,21.296402,618.5724,-16.67032,172.4128,298.7073,0.2787269,2.070831,0.5771963,0.02701298,1143.93949805218
2488,54149,585,0.1578177,166.59496,21.812583,224.1164,-13.91698,352.799,100.8161,1.574177,2.223022,3.499431,0.01484917,1177.41002251547
2504,54179,342,0.2913246,172.47083,22.255579,283.5096,-7.86439,184.5064,143.03,0.6507941,1.98217,1.289984,0.01629914,1177.41002251547
2504,54179,488,0.1815242,173.72455,22.452335,374.8154,-7.645464,130.3643,210.6248,0.3478094,1.779541,0.618941,0.01711088,1177.41002251547
2511,53882,529,0.1393618,177.82456,22.486931,408.7979,-9.462074,471.0916,202.5265,1.152383,2.018491,2.326074,0.02288871,1177.41002251547
2764,54535,515,0.2186914,224.27018,16.075367,190.9404,-9.395303,446.3879,83.92548,2.337839,2.275118,5.31886,0.02008148,1177.41002251547
2766,54242,72,0.08271035,229.04806,15.077061,904.0447,-19.94932,585.2985,459.3438,0.6474221,1.968122,1.274206,0.02335006,1177.41002251547
2613,54481,342,0.06355042,188.01511,20.158208,3590.22,-11.70968,3924.688,1967.854,1.093161,1.824435,1.994401,0.02335137,1177.41002251547
2595,54207,420,0.2425373,180.74905,18.120636,427.3578,-13.09551,367.4618,188.0007,0.8598457,2.273171,1.954577,0.0178081,1177.41002251547
2972,54586,148,0.08366632,258.2686,35.392658,3610.479,-28.1305,2427.053,1385.311,0.6722247,2.606258,1.751991,0.02623538,1108.01268241642
891,52584,128,0.2910549,120.1488,32.782478,192.627,-17.77308,418.7785,64.74302,2.174039,2.975254,6.468319,0.05886459,1177.41002251547
285,51930,280,0.2596902,179.49471,-0.37244417,923.6492,-10.69686,2002.034,503.8788,2.167527,1.833078,3.973245,0.02785139,1177.41002251547
281,51614,440,0.1696646,171.52677,0.39722565,535.7978,-17.14364,156.4172,219.3803,0.2919332,2.442324,0.7129954,0.02468444,1177.41002251547
282,51658,501,0.1758087,173.92166,0.3765106,1277.689,-28.54524,312.718,591.0074,0.2447529,2.161883,0.529127,0.01768271,1177.41002251547
331,52368,611,0.2022451,181.13755,-1.7078934,319.0518,-11.77245,168.6809,137.4146,0.5286946,2.321819,1.227533,0.01792978,1177.41002251547
327,52294,522,0.2665956,174.03131,-1.3871289,158.4556,-17.72343,66.30582,91.12743,0.4184505,1.738835,0.7276165,0.02166745,1177.41002251547
771,52370,584,0.13317,155.22034,62.00614,351.4326,-16.92994,106.2076,154.4631,0.3022132,2.275188,0.6875917,0.004778075,1177.41002251547
532,51993,467,0.224848,211.56814,2.5953753,299.984,-17.17165,90.82488,144.701,0.3027658,2.07313,0.6276728,0.03033696,1177.41002251547
531,52028,577,0.2646878,210.36538,2.935047,119.6154,-15.54903,187.0001,39.14581,1.563345,3.055638,4.777016,0.02616886,1177.41002251547
730,52466,301,0.2989038,320.5458,10.700043,203.9167,-20.24024,151.1075,73.71024,0.7410258,2.766463,2.05002,0.0509057,1177.41002251547
729,52468,638,0.08642572,320.95258,10.896742,338.0002,-12.53117,373.3073,128.6194,1.104459,2.627909,2.902418,0.06236954,1177.41002251547
543,52017,612,0.120968,119.58817,37.276726,410.0065,-9.29459,192.8237,212.8599,0.4702942,1.92618,0.9058715,0.04054546,1177.41002251547
782,52320,356,0.2112462,190.9222,62.419415,267.1468,-21.62932,160.3372,142.5523,0.6001841,1.874026,1.124761,0.01166049,1177.41002251547
781,52373,74,0.1018366,191.81438,62.481294,529.1356,-10.90626,1228.534,193.4041,2.321776,2.735907,6.352163,0.01463444,1177.41002251547
925,52411,489,0.08356585,233.153,-1.370112,359.3297,-7.861333,763.312,175.7487,2.124267,2.044565,4.3432,0.1179766,1177.41002251547
979,52427,31,0.2604021,260.57549,27.054391,187.1042,-11.87315,135.5328,98.49963,0.7243709,1.899542,1.375973,0.03791002,1177.41002251547
939,52636,516,0.1526993,142.04374,41.191439,208.0535,-10.23633,124.1736,91.44848,0.596835,2.275089,1.357853,0.01311078,1177.41002251547
1618,53116,173,0.102508,172.10525,7.180649,391.0229,-8.171524,348.9318,138.9894,0.8923562,2.81333,2.510493,0.05248909,1177.41002251547
964,52646,60,0.07267616,166.98561,47.743007,852.1285,-7.23928,934.9565,430.1065,1.097201,1.981204,2.173779,0.02230581,1177.41002251547
961,52615,611,0.2609263,158.31547,47.324015,279.7166,-14.50674,537.6917,133.2186,1.922273,2.09968,4.03616,0.01482908,1177.41002251547
1173,52790,512,0.1392548,248.19952,38.544336,330.9892,-15.28053,251.3828,126.1293,0.7594897,2.624204,1.993056,0.008178581,1177.41002251547
1212,52703,612,0.1071915,138.3072,36.971461,557.5455,-16.0891,711.4,247.322,1.275949,2.254331,2.876412,0.0172538,1177.41002251547
1305,52757,256,0.1763991,145.65453,8.9831473,295.3472,-19.35565,324.8554,111.5044,1.09991,2.648748,2.913385,0.02684692,1177.41002251547
1206,52670,7,0.2845695,123.62185,26.878207,236.9837,-11.81762,288.0589,93.50111,1.215522,2.534555,3.080808,0.03222368,1177.41002251547
1279,52736,321,0.1297003,191.27055,50.746175,408.6637,-15.80312,209.805,189.422,0.5133929,2.157424,1.107606,0.01026708,1177.41002251547
1408,52822,565,0.09727871,247.11207,27.938439,412.3841,-7.858667,1231.877,154.8109,2.987209,2.663792,7.957304,0.04595181,1177.41002251547
1610,53144,60,0.290134,179.34352,11.677986,365.5171,-17.66826,162.2086,152.2293,0.4437784,2.401095,1.065554,0.01994014,1177.41002251547
1739,53050,456,0.1792895,138.62694,10.818366,332.3926,-14.17585,481.283,181.5842,1.447935,1.830516,2.650468,0.03684221,1177.41002251547
1445,53062,275,0.2383627,175.16611,41.762754,513.1721,-17.66235,314.7496,240.8913,0.6133413,2.130306,1.306604,0.01687494,1177.41002251547
1803,54152,104,0.2345884,206.34947,6.648704,307.7923,-23.53616,1250.018,141.1789,4.061239,2.180158,8.854141,0.02212915,1177.41002251547
1976,53401,82,0.234896,180.62606,39.657588,212.8939,-10.00615,114.8066,91.01276,0.5392666,2.339165,1.261434,0.02209112,1177.41002251547
1989,53772,322,0.2419864,191.85576,39.4271,194.9565,-11.89327,163.792,98.2437,0.8401464,1.984417,1.667201,0.0114929,1177.41002251547
1232,52731,6,0.2733586,188.83267,9.1239055,192.6984,-17.85566,314.9901,71.08353,1.634628,2.710872,4.431267,0.01796287,1177.41002251547
1802,53885,161,0.2758737,203.9262,9.2740053,156.2982,-10.63283,89.70644,69.64851,0.5739443,2.244099,1.287988,0.01916119,1177.41002251547
1804,53886,172,0.2331585,205.82539,9.2848134,550.0853,-32.48269,177.6633,249.4018,0.3229741,2.205619,0.7123578,0.02124939,1177.41002251547
1676,53147,255,0.2355146,223.15788,44.992343,272.791,-9.98771,158.1043,108.0493,0.5795804,2.52469,1.463261,0.01856928,1177.41002251547
1677,53148,266,0.09348072,226.28043,43.834667,576.4235,-19.7195,517.7672,253.5889,0.898241,2.273063,2.041758,0.01468098,1177.41002251547
1402,52872,528,0.2325358,235.47331,35.519009,357.0767,-19.26332,136.2814,170.6471,0.3816586,2.092486,0.7986152,0.02266503,1163.04840854089
1682,53173,209,0.2889009,240.93602,35.033434,222.8288,-13.73746,82.83514,104.4495,0.3717435,2.133363,0.7930638,0.02104669,1177.41002251547
1726,53137,566,0.1918546,238.36874,9.8505827,767.5447,-6.32075,330.3398,494.2873,0.4303851,1.552831,0.6683153,0.03449971,1177.41002251547
2529,54585,240,0.2067358,244.07975,8.5681289,203.5461,-14.34395,66.77217,82.41584,0.3280445,2.469744,0.8101861,0.03868865,1177.41002251547
2745,54231,295,0.265141,211.74462,14.710663,944.1344,-8.781984,1067.94,515.9789,1.131131,1.829793,2.069736,0.01255769,1177.41002251547
2750,54242,86,0.2584745,223.3397,12.940749,298.6597,-14.50221,1013.601,141.969,3.393831,2.103696,7.139591,0.02405575,1177.41002251547
1300,52973,523,0.1856955,137.00936,9.1070391,1106.306,-20.40998,942.575,455.4996,0.8520018,2.428775,2.069321,0.0620464,1177.41002251547
1758,53084,125,0.2036003,126.26317,7.4178085,222.2905,-27.35272,136.9164,92.41031,0.6159346,2.405473,1.481614,0.02413997,1177.41002251547
1759,53081,203,0.1140261,129.24389,7.9637045,401.3705,-13.40333,107.0796,197.2644,0.2667851,2.034682,0.5428228,0.02530348,1177.41002251547
1757,53083,234,0.1800208,123.88378,7.1781481,275.9264,-15.27722,302.1064,118.0135,1.09488,2.338093,2.559932,0.01790249,1177.41002251547
2033,53476,512,0.2848447,208.35885,36.34707,3167.782,-16.67516,1063.173,1516.804,0.3356205,2.088459,0.7009295,0.01310921,1177.41002251547
2033,53476,73,0.1469764,208.42097,36.32999,495.8194,-9.17429,317.4286,277.3723,0.6402102,1.787559,1.144414,0.01344758,1177.41002251547
1838,53467,410,0.2799086,209.58208,36.067127,223.9284,-11.93236,104.2353,101.2528,0.4654851,2.211576,1.029456,0.008098401,1177.41002251547
2093,53818,618,0.1200922,199.59906,33.793699,1078.405,-19.18961,293.465,572.5451,0.2721288,1.883528,0.5125622,0.01250229,1177.41002251547
2025,53431,292,0.08178837,160.18304,33.016448,2234.993,-18.95741,1981.707,1022.513,0.8866727,2.185785,1.938075,0.02036986,1177.41002251547
2123,53793,443,0.07700984,211.75167,28.454071,1357.127,-5.379469,1623.558,942.168,1.19632,1.44043,1.723215,0.01595983,1177.41002251547
2246,53767,66,0.0863796,205.98645,25.646581,2033.969,-13.28217,1020.123,1131.383,0.5015432,1.797772,0.9016601,0.009853713,1177.41002251547
2342,53742,539,0.2063779,149.04256,28.182876,243.0917,-14.59299,274.0472,100.5058,1.127341,2.418683,2.72668,0.01890332,1177.41002251547
2270,53714,566,0.2782835,125.15813,15.228782,166.4671,-18.13314,62.81091,76.00208,0.3773172,2.190297,0.8264368,0.02803661,1177.41002251547
2274,53726,480,0.1728075,126.54276,15.860418,263.2858,-12.47331,276.2148,121.0101,1.049106,2.175733,2.282575,0.02745822,1177.41002251547
2351,53786,497,0.1867045,155.30912,29.418354,263.453,-21.42811,124.2117,100.5252,0.4714758,2.620767,1.235628,0.02295383,1177.41002251547
2265,53674,46,0.05014399,119.79352,11.865774,1314.83,-19.65683,512.625,593.2103,0.3898793,2.216465,0.8641539,0.01887137,1177.41002251547
2285,53700,208,0.127737,135.98276,18.494857,335.1819,-8.238966,387.8274,194.5476,1.157065,1.722879,1.993483,0.03131946,1177.41002251547
2362,53759,435,0.1673712,146.36818,20.260995,555.3383,-18.38153,289.3863,247.0935,0.5210992,2.247482,1.171161,0.02638699,1177.41002251547
346,51693,223,0.1464716,243.88439,-0.45843944,1378.854,-13.23872,1155.849,745.1532,0.8382674,1.850431,1.551156,0.1134598,1177.41002251547
307,51663,219,0.2852995,219.25504,-1.0716845,153.3975,-10.5898,181.2875,76.58106,1.181815,2.003073,2.367262,0.03385897,1177.41002251547
724,52254,467,0.2460128,343.85692,-9.3597311,231.124,-11.38285,269.0854,110.9743,1.164247,2.08268,2.424753,0.03135989,1177.41002251547
635,52145,473,0.1430816,311.82362,-5.7648668,542.3522,-20.21156,740.0859,259.0503,1.364585,2.093617,2.85692,0.03857963,1177.41002251547
638,52081,514,0.2043316,318.02023,-6.5931346,1081.267,-19.68868,427.4843,557.4205,0.3953548,1.93977,0.7668973,0.08301442,1177.41002251547
640,52200,584,0.2583696,322.24521,-7.0055145,241.2771,-7.912406,151.51,146.3121,0.6279501,1.649057,1.035526,0.06029486,1177.41002251547
604,52079,494,0.175201,206.40754,63.525148,923.1448,-31.4358,622.4055,446.612,0.6742229,2.066995,1.393616,0.01336589,1177.41002251547
2972,54586,440,0.2938357,256.83833,35.578471,261.2508,-19.83172,75.68545,114.9237,0.2897041,2.273255,0.6585714,0.02231226,1162.02112117078
978,52441,622,0.2818892,259.70959,30.700448,717.2001,-24.46934,263.3144,306.5841,0.3671422,2.339326,0.8588652,0.03954505,1177.41002251547
850,52338,234,0.2957134,197.15658,4.5437667,245.6323,-10.56344,68.72877,84.2308,0.2798035,2.916181,0.8159576,0.02323593,1177.41002251547
1174,52782,13,0.2652099,251.607,35.237031,190.097,-23.83638,83.28442,96.36242,0.4381154,1.97273,0.8642831,0.015647,1120.62966851524
819,52409,282,0.2595538,251.87442,35.768299,181.2546,-10.70778,73.57293,73.17466,0.4059092,2.477014,1.005443,0.02155071,1177.41002251547
924,52409,152,0.1125173,230.84242,-1.6826214,562.7527,-12.27436,534.9958,279.2363,0.9506766,2.015328,1.915925,0.1405171,1177.41002251547
730,52466,593,0.1225919,322.56468,11.336005,828.2976,-21.37591,579.5521,347.0487,0.6996907,2.38669,1.669945,0.0789135,1177.41002251547
719,52203,631,0.191863,335.22418,-8.5980396,415.3869,-15.01982,816.2682,191.8767,1.965079,2.164864,4.254129,0.04317104,1177.41002251547
720,52206,490,0.07572534,336.05191,-8.5883969,280.8766,-14.19217,299.9918,119.7334,1.068056,2.34585,2.505498,0.04420288,1177.41002251547
724,52254,496,0.2148969,344.01437,-9.2873984,244.4164,-17.11891,136.8957,106.3611,0.5600921,2.297986,1.287084,0.02938596,1177.41002251547
876,52669,519,0.2456196,163.1559,50.511705,369.4829,-18.76427,126.3926,181.3812,0.3420798,2.037052,0.6968341,0.01200388,1177.41002251547
903,52400,598,0.1749142,152.44169,52.57812,358.7013,-18.5526,192.8336,162.3799,0.5375884,2.209026,1.187547,0.005444983,1177.41002251547
1019,52707,393,0.134916,183.67094,55.609514,284.638,-8.175563,1172.587,148.4103,4.119571,1.917913,7.900979,0.0162674,1177.41002251547
1301,52976,518,0.1310045,139.13671,9.0039239,216.1383,-10.2901,169.8363,83.96461,0.7857759,2.57416,2.022713,0.0376303,1177.41002251547
1291,52738,423,0.1682102,225.94559,42.056429,515.5946,-21.28307,191.9598,232.7651,0.3723075,2.215085,0.824693,0.01671316,1177.41002251547
1724,53859,83,0.09869188,235.65053,7.5093175,486.8654,-7.838417,580.5854,286.2617,1.192497,1.70077,2.028163,0.06242814,1177.41002251547
1600,53090,79,0.1585038,160.22977,11.20194,723.9236,-9.929335,2274.287,445.2947,3.141612,1.625718,5.107375,0.03184851,1177.41002251547
1607,53083,597,0.2819755,175.01003,12.683939,113.6073,-10.72036,89.00051,51.17894,0.7834049,2.219805,1.739007,0.02934081,1177.41002251547
1608,53138,501,0.1206115,176.24761,12.762941,212.1054,-10.93381,448.7454,85.12152,2.115672,2.491795,5.271821,0.0330793,1177.41002251547
1649,53149,208,0.2517488,228.99066,30.399208,520.8255,-23.09783,527.0389,223.5402,1.01193,2.329897,2.357692,0.01909517,1177.41002251547
1652,53555,279,0.06333345,232.13504,28.964223,405.1001,-7.524778,435.5511,191.9989,1.075169,2.109909,2.268509,0.02004739,1177.41002251547
1659,53224,72,0.2560138,249.17356,20.146702,370.2174,-28.01033,81.40778,166.594,0.2198918,2.222273,0.4886597,0.05476793,1177.41002251547
1844,54138,493,0.2309103,225.78761,30.335382,233.521,-21.06656,138.947,104.1134,0.5950087,2.242949,1.334574,0.01386159,1177.41002251547
1920,53314,157,0.1861297,117.80076,17.731046,559.9439,-18.28711,607.5806,239.0176,1.085074,2.342689,2.541991,0.04143733,1177.41002251547
1928,53327,79,0.1318483,128.47574,24.290715,261.422,-14.85377,89.98656,92.62843,0.3442195,2.822266,0.9714789,0.03475929,1177.41002251547
1937,53388,480,0.104257,139.31249,28.141172,695.2911,-19.66292,1386.244,335.7259,1.99376,2.071009,4.129094,0.01841516,1177.41002251547
2009,53904,546,0.2466348,198.0921,29.629944,244.6292,-9.601242,188.431,106.4915,0.7702718,2.297171,1.769446,0.01038127,1177.41002251547
2202,53566,592,0.1490557,246.76801,14.356894,1958.264,-20.19644,545.1528,942.7999,0.2783858,2.077073,0.5782274,0.0428836,1177.41002251547
2230,53799,70,0.2748931,184.92236,29.691972,238.5481,-10.2468,286.6146,136.608,1.201496,1.746224,2.09808,0.01947763,1177.41002251547
2167,53889,451,0.2294052,235.78241,19.631043,813.6835,-9.198533,1522.465,389.1995,1.871078,2.090659,3.911787,0.04819328,1177.41002251547
2172,54230,275,0.1668806,237.70027,18.944974,676.2156,-20.05515,153.9872,280.7196,0.227719,2.408865,0.5485443,0.03559253,1054.8451173604
398,51789,303,0.1806196,18.498081,-0.54685916,315.5469,-14.89993,288.1655,149.0164,0.9132257,2.117532,1.933784,0.02546292,1177.41002251547
2222,53799,453,0.05897063,176.29278,30.788124,2150.045,-18.73977,886.6225,1126.438,0.4123738,1.908711,0.7871025,0.01908492,1177.41002251547
2224,53815,526,0.1578543,179.3272,31.04898,395.2271,-13.11648,258.4077,186.2025,0.6538207,2.122566,1.387777,0.01635763,1177.41002251547
2242,54153,86,0.1563342,197.00316,25.902581,229.1739,-8.173833,81.56095,132.6547,0.355891,1.727597,0.6148363,0.01213045,1177.41002251547
2243,53794,226,0.06042117,198.24831,26.473335,507.674,-7.774533,272.0389,250.5805,0.5358535,2.025991,1.085635,0.01091835,1177.41002251547
2235,53847,68,0.2271545,189.23838,26.95036,522.0629,-14.06021,158.6126,240.3541,0.303819,2.172057,0.6599121,0.01499436,1177.41002251547
2505,53856,563,0.1843241,175.63259,25.060637,1392.004,-23.57481,397.6591,608.2391,0.2856738,2.28858,0.6537875,0.02007765,1177.41002251547
2654,54231,284,0.1154832,204.38972,20.434831,243.7956,-8.73449,396.8341,93.7469,1.627733,2.600573,4.233037,0.02050517,1177.41002251547
2647,54495,101,0.1798037,189.10911,22.029901,953.4791,-19.22796,597.0048,413.0487,0.6261331,2.308394,1.445362,0.01913679,1177.41002251547
